name,type,address,latitude,longitude,freguesia,opening_hours
,waste_basket,nan nan,41.1650584,-8.6703214,Porto,
,waste_basket,nan nan,41.1646963,-8.6684716,Porto,
,waste_basket,nan nan,41.1645289,-8.6679144,Porto,
Praça de Táxis do Hospital Magalhães Lemos,taxi,nan nan,41.1769874,-8.6638959,Porto,
,parking,nan nan,41.1649604,-8.6470952,Ramalde,
,parking,nan nan,41.1652954,-8.6483578,Ramalde,
,parking,nan nan,41.1655603,-8.6484779,Ramalde,
,parking,nan nan,41.1655509,-8.6484205,Ramalde,
,parking,nan nan,41.1655189,-8.6477011,Ramalde,
,parking,nan nan,41.16549,-8.647711,Ramalde,
Montepio,bank,nan nan,41.1661382,-8.6496921,Ramalde,Mo-Fr 08:14-15:00
Crédito Agrícola - Pinheiro Manso Porto,bank,nan nan,41.165997,-8.648664,Ramalde,
EuroBic,bank,nan nan,41.1658871,-8.6484443,Ramalde,
,parking,nan nan,41.1659133,-8.6497251,Ramalde,
,parking,nan nan,41.1657231,-8.6493943,Ramalde,
,parking,nan nan,41.1651529,-8.6494675,Ramalde,
,parking,nan nan,41.1656552,-8.6496213,Ramalde,
,parking,nan nan,41.1651223,-8.6497994,Ramalde,
,parking,nan nan,41.164971,-8.6488501,Ramalde,
,parking,nan nan,41.1654876,-8.6504359,Ramalde,
,parking,nan nan,41.1660791,-8.6504491,Ramalde,
,waste_disposal,nan nan,41.1656406,-8.6516088,Ramalde,
,recycling,nan nan,41.1656597,-8.6516349,Ramalde,
,parking,nan nan,41.1654871,-8.6508243,Ramalde,
PRT-00128 - Galp,charging_station,nan Estrada da Circunvalação,41.1457837,-8.5781274,Porto,24/7
,parking,nan nan,41.1661007,-8.6517503,Ramalde,
,parking,nan nan,41.1659264,-8.6521233,Ramalde,
,parking,nan nan,41.1661344,-8.6521188,Ramalde,
,parking,nan nan,41.1664449,-8.6532908,Ramalde,
,parking,nan nan,41.166358,-8.6532052,Ramalde,
,parking,nan nan,41.1661087,-8.6522116,Ramalde,
,parking,nan nan,41.1661771,-8.6526278,Ramalde,
,recycling,nan nan,41.1670333,-8.6538401,Ramalde,
,waste_disposal,nan nan,41.1670306,-8.6537994,Ramalde,
Tasca da Badalhoca,restaurant,437 Rua do Doutor Alberto de Macedo,41.1663731,-8.6555385,Ramalde,"Mo-Fr 09:00-14:00, 15:30-20:00; Sa 09:00-14:00"
,parking,nan nan,41.1618374,-8.6504701,Ramalde,
,parking,nan nan,41.1624061,-8.6500612,Ramalde,
Hospital da Luz - Clínica do Porto,clinic,nan nan,41.1622414,-8.6499642,Ramalde,
Pinheiro Manso Residência Sénior,social_facility,nan nan,41.163179,-8.6526935,Ramalde,
,social_facility,nan nan,41.1626335,-8.652175,Ramalde,
Farmácia Pinheiro Manso,pharmacy,nan nan,41.1620096,-8.6515704,Ramalde,Mo-Fr 09:00-20:00; Sa 09:00-13:00
Lar de Idosos das Irmãzinhas dos Pobres,social_facility,nan nan,41.1638634,-8.6527248,Ramalde,
,parking,nan nan,41.1629812,-8.6528597,Ramalde,
,vending_machine,nan nan,41.1673639,-8.6863673,Porto,
,waste_basket,nan nan,41.1671836,-8.6852119,Porto,
,waste_basket,nan nan,41.1670355,-8.6842977,Porto,
,waste_basket,nan nan,41.166752,-8.6826751,Porto,
,loading_dock,nan nan,41.1624933,-8.6535909,Ramalde,
Burger King,fast_food,nan nan,41.162426,-8.6538977,Ramalde,
,parking,nan nan,41.1623482,-8.6526924,Ramalde,
Destilária Porto - Drinks,bar,267 Rua Honório de Lima,41.1727219,-8.5909106,Porto,
,parking,nan nan,41.1660746,-8.6532399,Ramalde,
,waste_disposal,nan nan,41.1671345,-8.656099,Ramalde,
,recycling,nan nan,41.1671392,-8.6560667,Ramalde,
,waste_disposal,nan nan,41.1642004,-8.658585,Ramalde,
,recycling,nan nan,41.1641685,-8.6585457,Ramalde,
,recycling,nan nan,41.1652314,-8.6579434,Ramalde,
,waste_disposal,nan nan,41.1652291,-8.6579757,Ramalde,
,recycling,nan nan,41.1714476,-8.6800755,Porto,
,compressed_air,nan nan,41.1713262,-8.6792616,Porto,
,waste_disposal,nan nan,41.1638078,-8.6626652,Ramalde,
,recycling,nan nan,41.1638191,-8.6626909,Ramalde,
Hospital Veterinário Doutor Francisco Corrêa Cardoso,veterinary,134 Rua de Paços de Ferreira,41.1654351,-8.6590191,Ramalde,24/7
Clínica Dentária de Pereiró,dentist,nan nan,41.1737405,-8.6552784,Ramalde,"Mo-Fr 09:00-12:30,14:30-19:00"
Meltino Petisco e Vinho,pub,nan nan,41.173624,-8.6554019,Ramalde,
,waste_disposal,nan nan,41.1733307,-8.6550725,Ramalde,
IAPMEI,university,nan nan,41.1743969,-8.6593487,Ramalde,
Centro de Apoio Tecnológico Indústria Metalomecânica,university,nan nan,41.1737883,-8.6589343,Ramalde,
Bufete Esplanada,cafe,nan nan,41.1733532,-8.6561324,Ramalde,
,waste_disposal,nan nan,41.1763036,-8.6594053,Porto,
,recycling,nan nan,41.1763024,-8.6593607,Porto,
Grão o Grão,cafe,nan nan,41.1756973,-8.6601845,Ramalde,
,vacuum_cleaner,nan nan,41.1768802,-8.662321,Porto,
,vacuum_cleaner,nan nan,41.1770341,-8.6627032,Porto,
,waste_disposal,nan nan,41.1769159,-8.663213,Porto,
PRT-00071 - Mercadona,charging_station,nan nan,41.1630347,-8.575033,Porto,09:00-21:30
PRT-00069/70 - Mercadona,charging_station,nan nan,41.1628994,-8.6297205,Porto,09:00-21:30
,waste_disposal,nan nan,41.1763605,-8.6644179,Porto,
,waste_disposal,nan nan,41.1763593,-8.6644009,Porto,
,waste_disposal,nan nan,41.1748954,-8.664453,Porto,
PRT-00059/60/61 - Empark Brasília,charging_station,nan nan,41.1573482,-8.6267728,Porto,24/7
Lar São José de Aldoar,social_facility,152 Rua de Martim de Freitas,41.1740487,-8.6633324,Porto,
,recycling,nan nan,41.1733751,-8.6648555,Porto,
,recycling,nan nan,41.1726549,-8.6641725,Porto,
,waste_disposal,nan nan,41.1726403,-8.6641892,Porto,
,recycling,nan nan,41.1734157,-8.6666934,Porto,
,recycling,nan nan,41.174746,-8.6659957,Porto,
,bench,nan nan,41.1729524,-8.6668372,Porto,
,bench,nan nan,41.1729529,-8.6668523,Porto,
,bench,nan nan,41.1729537,-8.6668654,Porto,
,bench,nan nan,41.1729259,-8.6667926,Porto,
,bench,nan nan,41.1729151,-8.6667943,Porto,
,bench,nan nan,41.1728644,-8.6668007,Porto,
,bench,nan nan,41.1728548,-8.666802,Porto,
,bench,nan nan,41.1728015,-8.6668107,Porto,
,bench,nan nan,41.172791,-8.6668126,Porto,
,bench,nan nan,41.1727328,-8.6668211,Porto,
,bench,nan nan,41.1727235,-8.6668226,Porto,
,bench,nan nan,41.1727186,-8.6667976,Porto,
,bench,nan nan,41.1727178,-8.6667849,Porto,
My palace,restaurant,nan nan,41.1649269,-8.6726317,Porto,
Cafetaria Egas Monis,cafe,nan nan,41.1656262,-8.6706912,Porto,
,waste_disposal,nan nan,41.1740954,-8.6625291,Porto,
,waste_disposal,nan nan,41.1740143,-8.6620453,Ramalde,
,recycling,nan nan,41.1740005,-8.6620494,Ramalde,
Igreja Evangelica de Aldoar,place_of_worship,nan Rua do Jornal de Notícias,41.171352,-8.665086,Porto,
,bench,nan nan,41.1697798,-8.6675237,Porto,
,bench,nan nan,41.1697424,-8.6675226,Porto,
,bench,nan nan,41.1697108,-8.6675226,Porto,
,bench,nan nan,41.169698,-8.667487,Porto,
,parking_space,nan nan,41.172205,-8.6666622,Porto,
,parking_space,nan nan,41.1719971,-8.6665408,Porto,
,bench,nan nan,41.1722663,-8.6664508,Porto,
,bench,nan nan,41.1722396,-8.6665031,Porto,
,bench,nan nan,41.1721892,-8.6665162,Porto,
,bench,nan nan,41.1721929,-8.6664554,Porto,
,bench,nan nan,41.1721352,-8.6664893,Porto,
,bench,nan nan,41.1721587,-8.6664535,Porto,
Portuguesa de Aldoar,pub,nan nan,41.171697,-8.6670093,Porto,
,bench,nan nan,41.1708832,-8.6710134,Porto,
,bench,nan nan,41.1709305,-8.6710411,Porto,
,bench,nan nan,41.1709178,-8.6710662,Porto,
Café Vinadá,cafe,1399 Rua da Vilarinha,41.1727049,-8.6741515,Porto,
,recycling,nan nan,41.1722085,-8.6731403,Porto,
,waste_disposal,nan nan,41.1722317,-8.673143,Porto,
Grupo Desportivo Recreativo e Cultural Vilarinha Futebol Clube,cafe,nan nan,41.1721615,-8.6731014,Porto,
,recycling,nan nan,41.1708305,-8.671349,Porto,
,parking,nan nan,41.173014,-8.6715079,Porto,
Comércio Justo Porto,marketplace,nan nan,41.1702442,-8.6724871,Porto,
,drinking_water,nan nan,41.1699881,-8.6733559,Porto,
,drinking_water,nan nan,41.16867,-8.6798456,Porto,
,drinking_water,nan nan,41.1705801,-8.6829378,Porto,
,drinking_water,nan nan,41.1685421,-8.6849729,Porto,
,drinking_water,nan nan,41.1667218,-8.676721,Porto,
Getting it,doctors,nan nan,41.1705423,-8.6688414,Porto,
,waste_disposal,nan nan,41.1698463,-8.6679236,Porto,
,waste_disposal,nan nan,41.1708798,-8.6633543,Porto,
,recycling,nan nan,41.1708662,-8.6633181,Porto,
,bicycle_parking,nan nan,41.1477208,-8.6338404,Porto,
,parking,nan nan,41.1700241,-8.6653614,Porto,
,parking,nan nan,41.1694314,-8.6654269,Porto,
,waste_disposal,nan nan,41.1697594,-8.6637673,Porto,
,recycling,nan nan,41.169772,-8.6637355,Porto,
,waste_disposal,nan nan,41.1707232,-8.6655277,Porto,
,recycling,nan nan,41.1707025,-8.6655569,Porto,
Café SACHE,cafe,nan nan,41.1708526,-8.6643879,Porto,
,parking,nan nan,41.1703129,-8.6659334,Porto,
,parking,nan nan,41.1695601,-8.6655431,Porto,
,parking,nan nan,41.1693407,-8.6657624,Porto,
,waste_disposal,nan nan,41.169774,-8.6668553,Porto,
,recycling,nan nan,41.1697902,-8.6668306,Porto,
,luggage_locker,nan nan,41.1457866,-8.6104612,Porto,
,drinking_water,nan nan,41.1442835,-8.5788617,Porto,
,waste_basket,nan nan,41.1708941,-8.6713479,Porto,
EuroBic,bank,nan nan,41.1648325,-8.6267807,Porto,
LABMED,clinic,434 Avenida da França,41.1625871,-8.6271566,Porto,
Bebé Vida,clinic,476 Avenida da França,41.1629263,-8.6273611,Porto,
Banco CTT,bank,nan nan,41.1614951,-8.627797,Porto,
BBVA,bank,nan nan,41.1589542,-8.6286804,Porto,
TGB - The Good Burger,fast_food,nan nan,41.156574,-8.6296811,Porto,
,waste_basket,nan nan,41.1742267,-8.671856,Porto,
,recycling,nan nan,41.1760914,-8.6696446,Porto,
Smile.up,dentist,nan nan,41.1527945,-8.6317804,Porto,
Millennium bcp,bank,nan nan,41.1543012,-8.6317431,Porto,
,waste_disposal,nan nan,41.1527367,-8.6305501,Porto,
,waste_disposal,nan nan,41.1522347,-8.6305293,Porto,
,recycling,nan nan,41.152777,-8.6305649,Porto,
Shisha bar,nightclub,nan nan,41.152195,-8.6306849,Porto,
Cozinha da Amélia,restaurant,nan nan,41.1526294,-8.6373755,Porto,
Pão com Manteiga,cafe,nan nan,41.1525931,-8.6370684,Porto,
Pizza Hut,restaurant,nan nan,41.1523581,-8.6361254,Porto,
Duvália,cafe,nan nan,41.1527241,-8.6362924,Porto,Mo-Fr 08:00-23:30; Sa 08:30-23:30; Su 09:00-23:30
,waste_disposal,nan nan,41.1523887,-8.637472,Porto,
,recycling,nan nan,41.1523547,-8.6374508,Porto,
,motorcycle_parking,nan nan,41.1523067,-8.6369064,Porto,
,waste_disposal,nan nan,41.1523038,-8.6349222,Porto,
,recycling,nan nan,41.1523123,-8.6349557,Porto,
,waste_disposal,nan nan,41.1499065,-8.6364902,Porto,
,recycling,nan nan,41.1498985,-8.6364593,Porto,
,waste_disposal,nan nan,41.1524844,-8.6334262,Porto,
,recycling,nan nan,41.1524577,-8.63342,Porto,
,compressed_air,nan nan,41.1518327,-8.6342181,Porto,
Madureira's,restaurant,3280 Rua D. Afonso Henriques,41.1524511,-8.6328823,Porto,
Madureira's Take Away,restaurant,nan nan,41.1525941,-8.6327222,Porto,
,waste_disposal,nan nan,41.1721363,-8.6618598,Porto,
,recycling,nan nan,41.1721474,-8.6618697,Porto,
,waste_disposal,nan nan,41.1715384,-8.662213,Porto,
,bench,nan nan,41.171821,-8.6630691,Porto,
,bench,nan nan,41.1717336,-8.662943,Porto,
,ice_cream,nan nan,41.1716478,-8.6625467,Porto,
,waste_disposal,nan nan,41.1708149,-8.6618588,Porto,
,waste_disposal,nan nan,41.1705325,-8.6624627,Porto,
,recycling,nan nan,41.170908,-8.6612287,Porto,
,waste_disposal,nan nan,41.1708936,-8.6612081,Porto,
,bench,nan nan,41.1707592,-8.6616089,Porto,
,bench,nan nan,41.1707231,-8.6615828,Porto,
,waste_disposal,nan nan,41.1704765,-8.6610662,Porto,
,recycling,nan nan,41.1704594,-8.6610508,Porto,
,waste_disposal,nan nan,41.1703193,-8.6613267,Porto,
,waste_disposal,nan nan,41.1716423,-8.6616775,Porto,
,waste_disposal,nan nan,41.171368,-8.6616478,Porto,
,recycling,nan nan,41.1713546,-8.6616352,Porto,
Nonna Piazza,restaurant,nan nan,41.1467647,-8.6165368,Porto,
Dona Porto,cafe,nan nan,41.1465163,-8.6167704,Porto,
Boteco Mexicano,restaurant,nan nan,41.14674,-8.6174795,Porto,
,waste_disposal,nan nan,41.1687972,-8.6607484,Porto,
,waste_disposal,nan nan,41.1699605,-8.6612728,Porto,
,waste_disposal,nan nan,41.1699945,-8.6603897,Porto,
,post_box,nan nan,41.1699279,-8.6603787,Porto,
,bench,nan nan,41.1697785,-8.660021,Porto,
,waste_disposal,nan nan,41.1698022,-8.6599966,Porto,
,waste_disposal,nan nan,41.1697481,-8.6594039,Porto,
,recycling,nan nan,41.1697654,-8.6593926,Porto,
,waste_disposal,nan nan,41.1690757,-8.6608462,Porto,
,waste_disposal,nan nan,41.1725565,-8.6624673,Porto,
,waste_disposal,nan nan,41.1730451,-8.6623004,Porto,
,recycling,nan nan,41.1730631,-8.662325,Porto,
,telephone,nan nan,41.1727378,-8.6614417,Porto,
,recycling,nan nan,41.1729011,-8.6615234,Porto,
,waste_disposal,nan nan,41.1729037,-8.6615499,Porto,
Toastle,fast_food,nan nan,41.1469898,-8.6165561,Porto,
Millennium bcp,bank,nan nan,41.1474414,-8.6158536,Porto,Mo-Fr 09:00-15:00
,waste_disposal,nan nan,41.1708672,-8.6594115,Porto,
,recycling,nan nan,41.1708538,-8.6593805,Porto,
,waste_disposal,nan nan,41.1691215,-8.6651921,Porto,
,recycling,nan nan,41.1691203,-8.6652337,Porto,
,waste_disposal,nan nan,41.1704202,-8.6590245,Porto,
,waste_disposal,nan nan,41.1706252,-8.658882,Porto,
,loading_dock,nan nan,41.1706095,-8.658823,Porto,
Fungaga da Bicharada - Spa & Daycare,animal_boarding,nan nan,41.1714044,-8.6586944,Porto,"Mo,We 09:00-19:00; Tu,Th,Fr 09:00-13:00,14:30-19:00; Sa 10:00-13:00,14:30-16:30; Su off"
Fonte de Noeda,fountain,nan nan,41.1472129,-8.5827674,Porto,
Embaixada do Porto,pub,121 Rua de Carlos Alberto,41.1476432,-8.6158543,Porto,
Moustache Coffee House,cafe,nan nan,41.1480183,-8.6157526,Porto,
Casa Viúva,restaurant,15 Rua Actor João Guedes,41.1480071,-8.6154649,Porto,
Caixa Geral de Depósitos,bank,nan nan,41.1479904,-8.6161304,Porto,
Primar,cafe,nan nan,41.1470216,-8.6166279,Porto,
Adega Bodega,restaurant,nan nan,41.1471094,-8.6168513,Porto,
Calhambeque,restaurant,nan nan,41.1471351,-8.6170789,Porto,
A Tasquinha,restaurant,nan nan,41.1471268,-8.6172544,Porto,
Bufete Santo António,restaurant,nan nan,41.146947,-8.6174051,Porto,
Bufete Invicta,cafe,nan nan,41.1458271,-8.6131087,Porto,
,atm,nan nan,41.1460425,-8.6128027,Porto,
Café da Porta do Olival,cafe,nan nan,41.1452674,-8.6154328,Porto,
Farmácia Porta do Olival,pharmacy,nan nan,41.1453239,-8.6153088,Porto,
Muralhas do Olival,cafe,nan nan,41.1453534,-8.6152344,Porto,
Casa Portuguesa do Pastel de Bacalhau,fast_food,nan nan,41.1454898,-8.6149195,Porto,
Sala Comum da UP,events_venue,nan nan,41.1467857,-8.6154596,Porto,
Viriato,cafe,45 Rua de Alberto Aires de Gouveia,41.146736,-8.6204861,Porto,
Cafetaria Santo António,cafe,nan nan,41.1461443,-8.6203386,Porto,
Confeitaria Porto Antigo,cafe,nan nan,41.1460857,-8.620502,Porto,
Tuareg - Morrocan Shisha Bar,nightclub,nan nan,41.1462205,-8.6179817,Porto,
,cafe,nan nan,41.1461449,-8.6178685,Porto,
Mind the Glass,bar,36 Praça de Gomes Teixeira,41.1472098,-8.6148731,Porto,
Unilabs - Análises Clínicas,clinic,nan nan,41.1471065,-8.6149722,Porto,
Amorino,ice_cream,158 Rua das Carmelitas,41.1469033,-8.6150035,Porto,
Livraria da Baixa,bar,nan nan,41.146221,-8.6143317,Porto,
,waste_disposal,nan nan,41.1526537,-8.6286729,Porto,
,recycling,nan nan,41.1526338,-8.6286766,Porto,
PRT-00087 - Parque do Marquês,charging_station,nan nan,41.1608544,-8.6055464,Porto,24/7
Companhia Instável,theatre,nan nan,41.1507566,-8.6392762,Porto,
,waste_disposal,nan nan,41.1504171,-8.6392213,Porto,
,recycling,nan nan,41.1504464,-8.6392204,Porto,
,waste_disposal,nan nan,41.1550183,-8.5660289,Porto,
McDonald's,fast_food,131 Rua Infante D. Henrique,41.1402934,-8.6158646,Porto,
,recycling,nan nan,41.1725261,-8.6588275,Ramalde,
,waste_disposal,nan nan,41.1726404,-8.658638,Ramalde,
,waste_disposal,nan nan,41.1732285,-8.6578843,Ramalde,
,recycling,nan nan,41.1732101,-8.6579123,Ramalde,
,bench,nan nan,41.172862,-8.6580091,Ramalde,
,bench,nan nan,41.1728893,-8.6578952,Ramalde,
,bench,nan nan,41.1728288,-8.6579861,Ramalde,
,bench,nan nan,41.1728573,-8.657878,Ramalde,
,bench,nan nan,41.172719,-8.6581873,Ramalde,
,bench,nan nan,41.1727085,-8.6581459,Ramalde,
,bench,nan nan,41.1726575,-8.6582194,Ramalde,
,bench,nan nan,41.172645,-8.658173,Ramalde,
Adega Leonor,bar,58 Campo dos Mártires da Pátria,41.1465563,-8.6169155,Porto,
Negra,cafe,93 Rua 5 de Outubro,41.1594429,-8.6306019,Porto,Mo-Su 09:00-20:00
,waste_disposal,nan nan,41.1742615,-8.6577063,Ramalde,
,recycling,nan nan,41.1742302,-8.6577451,Ramalde,
,parking_space,nan nan,41.1736619,-8.6574246,Ramalde,
PRT-00074/75,charging_station,nan Rua 9 de Abril,41.17033,-8.61725,Porto,24/7
PRT-00234 - Lidl,charging_station,nan nan,41.1801335,-8.5815229,Porto,24/7
Salpicos Verdes,restaurant,90 Rua de Álvaro Castelões,41.1645617,-8.6021169,Porto,
Diaverum,clinic,nan nan,41.1645276,-8.6619923,Ramalde,
Unilabs,clinic,nan nan,41.1700195,-8.6569801,Ramalde,
Clínica Veterinária Doutora Patrícia Guimarães,veterinary,nan nan,41.1723003,-8.6554188,Ramalde,
A Cozinha da Maria Eugénia,restaurant,nan nan,41.1724185,-8.6553125,Ramalde,"Mo-Sa 12:00-15:00,19:00-22:00"
Rainha do Carvalhido,cafe,nan nan,41.1667458,-8.6250458,Porto,Mo-Su 06:30-23:00
Cafegourmet,cafe,14341 Estrada Interior da Circunvalação,41.1761296,-8.6689795,Porto,
Origin - Sushi & Gin,restaurant,nan nan,41.1844109,-8.602697,Porto,
The Rolling - Sports Bar,bar,nan nan,41.1843122,-8.6029646,Porto,
VitalalAire - EspaçoVital,clinic,nan nan,41.1844162,-8.6029369,Porto,
Munchie,restaurant,nan nan,41.1842011,-8.6030115,Porto,
,waste_disposal,nan nan,41.1720858,-8.6881109,Porto,
,waste_disposal,nan nan,41.1721226,-8.6881272,Porto,
,bench,nan nan,41.1731488,-8.6892748,Porto,
,bench,nan nan,41.1731057,-8.6892503,Porto,
,bench,nan nan,41.1730486,-8.6892129,Porto,
Olá,ice_cream,nan nan,41.1729031,-8.6891581,Porto,
Olá,ice_cream,nan nan,41.1705766,-8.6872782,Porto,
,bench,nan nan,41.1691972,-8.6883764,Porto,
,bench,nan nan,41.169185,-8.688514,Porto,
,bench,nan nan,41.1689577,-8.6888433,Porto,
,bench,nan nan,41.1688457,-8.6890584,Porto,
,bench,nan nan,41.16879,-8.6892757,Porto,
,atm,nan nan,41.1426847,-8.6136624,Porto,
Porto Tropical,restaurant,nan Estrada Exterior da Circunvalação,41.1839103,-8.6022845,Porto,
Café Académico,cafe,137 Rua do Mestre Guilherme Camarinha,41.1843386,-8.6023544,Porto,
PRT-00094/95 - Parque SABA Garagem Comércio do Porto,charging_station,nan nan,41.1480798,-8.6120399,Porto,24/7
,recycling,nan nan,41.160892,-8.6074719,Porto,24/7
,recycling,nan nan,41.1810558,-8.6140591,Porto,
PRT-00092/93,charging_station,nan nan,41.153757,-8.608699,Porto,24/7
,post_box,nan nan,41.1786071,-8.586836,Porto,
Colégio Júlio Dinis,college,115 Rua de Silva Tapada,41.1662351,-8.5939432,Porto,
,waste_disposal,nan nan,41.1729329,-8.6562953,Ramalde,
,recycling,nan nan,41.1729526,-8.6562886,Ramalde,
Adega Leonor,bar,nan nan,41.1843783,-8.6029427,Porto,
Clínica Dimecir,doctors,nan nan,41.1667414,-8.6606636,Porto,
Natas D'Ouro,cafe,115 Rua de Sá da Bandeira,41.1470891,-8.6089577,Porto,
Banco CTT,bank,74 Praça Mouzinho de Albuquerque,41.1585937,-8.6280332,Porto,Mo-Fr 09:00-18:00
Prego Batalha,restaurant,nan nan,41.1448143,-8.6066043,Porto,
Gazela,restaurant,nan nan,41.1448494,-8.6065593,Porto,
,recycling,nan nan,41.1667904,-8.6627442,Porto,
,waste_disposal,nan nan,41.1667851,-8.6627333,Porto,
,cafe,nan nan,41.1650683,-8.6638517,Porto,
,waste_disposal,nan nan,41.1640312,-8.6631916,Porto,
,recycling,nan nan,41.1640235,-8.6631712,Porto,
,waste_disposal,nan nan,41.1648069,-8.6657149,Porto,
,recycling,nan nan,41.1648406,-8.6657041,Porto,
,recycling,nan nan,41.1652193,-8.6646379,Porto,
,waste_disposal,nan nan,41.1652446,-8.6646502,Porto,
Bonanza,restaurant,nan nan,41.1559685,-8.5946856,Porto,
Tasquinha da Mia,restaurant,nan nan,41.1560716,-8.5946349,Porto,
Telepizza,fast_food,734 Avenida Fernão Magalhães,41.1561993,-8.594569,Porto,"Su-Th 12:00-23:00; PH,Fr,Sa 12:00-24:00"
,recycling,nan nan,41.1563052,-8.59435,Porto,
Labareda,cafe,nan nan,41.1555805,-8.5949161,Porto,
O Cantinho do Porto,cafe,nan nan,41.1553382,-8.5946763,Porto,
,parking,nan nan,41.1646798,-8.6637977,Porto,
,recycling,nan nan,41.1668577,-8.663132,Porto,
,waste_disposal,nan nan,41.1668774,-8.6631405,Porto,
,bench,nan nan,41.1669256,-8.6638491,Porto,
,bench,nan nan,41.1669354,-8.6638052,Porto,
,bench,nan nan,41.1668334,-8.6637844,Porto,
,bench,nan nan,41.1668432,-8.6637559,Porto,
,bench,nan nan,41.1667452,-8.6637467,Porto,
,bench,nan nan,41.1667615,-8.6636928,Porto,
,bench,nan nan,41.1668879,-8.663816,Porto,
,bench,nan nan,41.1668966,-8.663786,Porto,
,bench,nan nan,41.1667916,-8.6637629,Porto,
,bench,nan nan,41.1668015,-8.6637328,Porto,
,waste_disposal,nan nan,41.1669928,-8.6638559,Porto,
,waste_disposal,nan nan,41.1670652,-8.6638705,Porto,
,waste_disposal,nan nan,41.1668513,-8.664288,Porto,
,waste_disposal,nan nan,41.1669365,-8.6639021,Porto,
,waste_disposal,nan nan,41.1666419,-8.6637989,Porto,
,waste_disposal,nan nan,41.1665498,-8.6641154,Porto,
,waste_disposal,nan nan,41.1668281,-8.6632512,Porto,
Maria Dentada,cafe,1191 Rua do Campo Alegre,41.1534852,-8.6426094,Porto,"Nov-Mar Tu-Su 10:00-18:00; Apr-Oct Tu-Su 10:00-18:30; Jan 01,Dec 25 off"
Ludotecas de Aldoar,prep_school,nan nan,41.1716835,-8.6678446,Porto,
,recycling,nan nan,41.1688791,-8.66847,Porto,
Jardim de Infância António Aroso,kindergarten,nan nan,41.1685845,-8.6692115,Porto,
,recycling,nan nan,41.1676977,-8.6700897,Porto,
,waste_disposal,nan nan,41.1685221,-8.6709089,Porto,
,recycling,nan nan,41.168501,-8.6708984,Porto,
,parking_space,nan nan,41.165694,-8.6719106,Porto,
,waste_disposal,nan nan,41.1658049,-8.6714248,Porto,
,recycling,nan nan,41.1658362,-8.6714263,Porto,
,parking_space,nan nan,41.1664838,-8.6718421,Porto,
,waste_disposal,nan nan,41.1679738,-8.6688441,Porto,
,waste_disposal,nan nan,41.1666386,-8.6679226,Porto,
,waste_disposal,nan nan,41.1670998,-8.6668996,Porto,
,recycling,nan nan,41.1670778,-8.666935,Porto,
,drinking_water,nan nan,41.1480309,-8.6750685,Porto,
,drinking_water,nan nan,41.150019,-8.676414,Porto,
Cruz Vermelha,doctors,nan nan,41.1599939,-8.6244495,Porto,
12ª - Esquadra de Cedofeita,police,16 Praça de Pedro Nunes,41.1560551,-8.6227445,Porto,
Divisão de Investigação Criminal do Porto,police,730 Rua Cantor Zeca Afonso,41.1635001,-8.6086368,Porto,
,waste_disposal,nan nan,41.1665752,-8.6796195,Porto,
,waste_disposal,nan nan,41.1685589,-8.6871097,Porto,
,recycling,nan nan,41.1685912,-8.687113,Porto,
,waste_disposal,nan nan,41.1682827,-8.6870482,Porto,
,recycling,nan nan,41.1682978,-8.6870498,Porto,
,bench,nan nan,41.1633816,-8.6633204,Porto,
,bench,nan nan,41.1632933,-8.6633479,Porto,
,bench,nan nan,41.1633897,-8.6632775,Porto,
,bench,nan nan,41.1632686,-8.6633083,Porto,
,motorcycle_parking,nan nan,41.1633428,-8.6633325,Porto,
,parking,nan nan,41.1632142,-8.6634921,Porto,
,waste_disposal,nan nan,41.1631767,-8.6633948,Porto,
BIG,bank,nan nan,41.1630886,-8.6640678,Porto,
,parking,nan nan,41.1636099,-8.6653573,Porto,
,parking,nan nan,41.1634983,-8.6654379,Porto,
,parking,nan nan,41.1633581,-8.6650611,Porto,
,waste_disposal,nan nan,41.1631715,-8.6649896,Porto,
,recycling,nan nan,41.1631751,-8.6650212,Porto,
,telephone,nan nan,41.1635992,-8.6643461,Porto,
,bicycle_parking,nan nan,41.1634454,-8.6642506,Porto,
Chá Clube,cafe,nan nan,41.1633987,-8.6649249,Porto,
Sete Banhos,restaurant,nan nan,41.1632862,-8.6651967,Porto,
Clínca AMG,doctors,nan nan,41.1634612,-8.6651436,Porto,
Medicina Dentária Campos Mendes,dentist,nan nan,41.1633254,-8.6653536,Porto,
,parking,nan nan,41.163463,-8.6656908,Porto,
,waste_disposal,nan nan,41.1634219,-8.6666108,Porto,
,recycling,nan nan,41.1634552,-8.6665957,Porto,
,vending_machine,nan nan,41.1634272,-8.6666435,Porto,
,parking,nan nan,41.1637108,-8.6669965,Porto,
Pizza Uau,restaurant,nan nan,41.163628,-8.6672151,Porto,
Cêpaviz,restaurant,nan nan,41.1635263,-8.6672432,Porto,
Kanpai Fusion Sushi,restaurant,nan nan,41.1634576,-8.667262,Porto,
Mykai Poke Bowls,restaurant,nan nan,41.1633298,-8.6672972,Porto,
,motorcycle_parking,nan nan,41.1632577,-8.6670838,Porto,
,bicycle_parking,nan nan,41.1632531,-8.6670534,Porto,
,waste_disposal,nan nan,41.1635468,-8.6685324,Porto,
