name,type,address,latitude,longitude,freguesia,opening_hours
Adega Túnel,cafe,,41.1553931,-8.6504435,,
Ro,restaurant,Rua de Ramalho Ortigão,41.1488122,-8.6119383,,
Sagardi Cozinheiros Bascos,restaurant,,41.1415759,-8.6134224,,"Mo-Su 12:30-15:30, 19:00-23:55"
Seara Dourada,cafe,Rua do Bonfim,41.1507445,-8.5940715,,
Smarties - Centro de Estudos,school,Rua do Monte Alegre,41.1650687,-8.6167841,,
A Xícara - Casa de Chá,cafe,Rua de Gondarém,41.1604359,-8.6831254,,
Fábrica Coffee Roasters - Porto,cafe,Rua de José Falcão,41.1489487,-8.6141448,,09:00-17:00
Flor de Paranhos,restaurant,Rua Igreja de Paranhos,41.1707914,-8.606258,,Mo-Sa 10:30-23:30
,bicycle_parking,,41.1406797,-8.610524,,
,bench,,41.159151,-8.598222,,
,bench,,41.1591671,-8.5983521,,
,bicycle_parking,,41.1496616,-8.6048043,,
,atm,,41.1492349,-8.6164849,,
C'alma speciality coffee room,cafe,,41.1471419,-8.6079691,,"PH,Mo-Sa 10:00-18:00"
Pub Barril,bar,,41.1627886,-8.5935376,,
Restaurante Barril,restaurant,,41.1628141,-8.5936978,,
Café Amarantino,cafe,,41.1472138,-8.5872845,,
Bicafé,cafe,,41.1444139,-8.6126164,,
"Casa Aberta, Open Bar & Food House",restaurant,Rua do Padre Luís Cabral,41.1499428,-8.6733679,,"Tu-Sa 12:30-14:30, 19:30-22:30"
Bonaparte Downtown,pub,Praça Guilherme Gomes Fernandes,41.1475561,-8.6145819,,
Bit 2 Eat,cafe,Rua Arquitecto Cassiano Barbosa,41.1664118,-8.649176,,Mo-Fr 08:00-18:30; Sa 09:30-18:00
Restaurante de Serralves,restaurant,,41.1592226,-8.6591883,,Mo-Su 12:00-15:00
Repsol,fuel,Avenida do Marechal Gomes da Costa,41.1614687,-8.6563458,,Mo-Su 07:00-24:00
The Happy Neat,cafe,Avenida de Rodrigues de Freitas,41.145728,-8.6005482,,
Banco CTT,atm,,41.1836624,-8.5996124,,
Viva Creative Kitchen,restaurant,Largo de São Domingos,41.142832,-8.6152011,,
Taxca,restaurant,Rua da Picaria,41.1489061,-8.612904,,
Club 21,bar,Rua de Passos Manuel,41.1471943,-8.6081506,,
,recycling,,41.1451512,-8.6103745,,
,recycling,,41.1451546,-8.6103992,,
,recycling,,41.1451528,-8.6103861,,
,recycling,,41.1451716,-8.610383,,
,recycling,,41.1451725,-8.6103949,,
Vintage Bar and Antique Shops,bar,,41.1432373,-8.6203553,,
On Porto,restaurant,,41.1497432,-8.6130564,,
,telephone,,41.1460549,-8.6102864,,
,recycling,,41.1426139,-8.6121782,,
,recycling,,41.1426089,-8.6122003,,
,recycling,,41.1426056,-8.6122232,,
Feira do Cerco,marketplace,,41.1613207,-8.5743257,,Su 08:00-12:30
"Feira de Numismática, Filatelia e Colecionismo",marketplace,,41.1474323,-8.6090933,,Su 08:00-13:00
Feira dos Passarinhos,marketplace,,41.1427308,-8.6014809,,Su 07:00-13:00
Arquivo Geral Municipal,library,Praça do General Humberto Delgado,41.149331,-8.6101404,,Mo-Fr 09:00-17:00
,bench,,41.1436865,-8.6216222,,
,waste_basket,,41.1435875,-8.6129383,,
Federação Associações Juvenis Distrito do Porto,social_facility,Rua Mouzinho da Silveira,41.143794,-8.6125135,,
Gabinete de Inserção Profissional,social_facility,,41.1437721,-8.612489,,
,waste_basket,,41.1441709,-8.6120199,,
,waste_basket,,41.1442407,-8.6120397,,
,recycling,,41.1442553,-8.6120173,,
,recycling,,41.1442614,-8.6120082,,
,recycling,,41.1442669,-8.6119978,,
Porto Chips,fast_food,Rua Mouzinho da Silveira,41.1444013,-8.6117698,,Mo-Su 11:00-21:00
,atm,,41.1453539,-8.6111955,,
,atm,,41.1456993,-8.6110099,,
,marketplace,,41.1463928,-8.6140966,,Sa 06:00-13:00
Rendez Vous Club,bar,Rua Cândido dos Reis,41.1470069,-8.6140088,,
Bierhaus Porto,bar,Rua Cândido dos Reis,41.1470555,-8.6140008,,"Su-Th 19:00-02:00, Fr,Sa 19:00-04:00"
,waste_basket,,41.1429401,-8.6158029,,
Clínica de Radiologia Joaquim Chaves,clinic,,41.1474404,-8.609269,,
Montepio Geral,bank,,41.1476375,-8.6102772,,
,atm,,41.1475653,-8.6098393,,
Estambul Döner Kebap Pizza,restaurant,Praça da Liberdade,41.1468138,-8.6108078,,"PH,Mo-Su 11:00-02:30"
Farmácia Birra,pharmacy,Praça da Liberdade,41.1467128,-8.6108388,,Mo-Su 08:00-22:00
O Muro,restaurant,,41.1401243,-8.6147611,,
,waste_basket,,41.1409237,-8.6131109,,
Monumental Café,cafe,,41.1484162,-8.6114462,,
Bar das Cardosas,bar,Praça da Liberdade,41.1459306,-8.6117535,,
,drinking_water,,41.1452642,-8.6170209,,
,drinking_water,,41.1454137,-8.6161117,,
Graça Leça Clínica Dentária,dentist,,41.1518231,-8.6060335,,
,waste_basket,,41.142649,-8.6116268,,
Café M.,cafe,Rua da Alegria,41.1530062,-8.6035588,,Mo-Fr 09:00-18:00; Sa 09:00-15:00
,drinking_water,,41.1409418,-8.6120438,,
,drinking_water,,41.1404226,-8.6125765,,
Cenáculo,bar,,41.1675385,-8.610926,,Mo-Su 10:00-02:00
Casa Ferreira,restaurant,,41.150926,-8.6204533,,
,waste_basket,,41.1407697,-8.6118691,,
Restaurante do Terreirinho,restaurant,,41.1408233,-8.6119854,,
,restaurant,Rua de Cima do Muro,41.140667,-8.6115549,,
O Muro Antigo,restaurant,Rua de Cima do Muro,41.1406862,-8.6114855,,"Mo-Su 12:00-17:00,19:00-23:00"
Porto Escondido,restaurant,,41.1408283,-8.6111858,,
,waste_basket,,41.1406907,-8.6113883,,
Café Tony,cafe,,41.1408013,-8.6113001,,
Hasta Pública,bar,Cais da Ribeira,41.140724,-8.6109615,,
Fiume Douro,restaurant,Cais da Ribeira,41.1406985,-8.6111398,,
A Marina,restaurant,Cais da Ribeira,41.140641,-8.6114818,,
Terra Nova,restaurant,Cais da Ribeira,41.1406086,-8.6116991,,
Cais 35,restaurant,Cais da Ribeira,41.1406016,-8.6117624,,
DeOURO,restaurant,Cais da Ribeira,41.1405671,-8.6122987,,
,waste_basket,,41.1405559,-8.6127337,,
PRT-00081,charging_station,,41.1531333,-8.6180203,,24/7
Escola Superior de Enfermagem - Polo Cidade do Porto,university,Rua Álvares Cabral,41.1542503,-8.6143944,,
Avis Budget,car_rental,Rua de Cinco de Outubro,41.1617738,-8.6321704,,
,waste_basket,,41.146098,-8.6073617,,
Farmácia dos Clérigos,pharmacy,Rua dos Clérigos,41.1460581,-8.6127751,,"Mo-Fr 09:00-19:30; Sa 09:30-13:30, 15:00-19:00"
,waste_basket,,41.1461456,-8.6089297,,
,waste_basket,,41.14607,-8.6094257,,
Lar Amor Perfeito,nursing_home,,41.1426942,-8.6104666,,
,atm,,41.1427018,-8.6103208,,
Casa da Guitarra,bar,Avenida Vímara Peres,41.1426117,-8.610299,,
,drinking_water,,41.1463354,-8.5958559,,
O Castiço da Sé,restaurant,Rua da Bainharia,41.1431491,-8.612842,,
,waste_basket,,41.1431878,-8.6109625,,
,waste_basket,,41.1434034,-8.6104535,,
Confeitaria Vitória,cafe,,41.1436784,-8.6102027,,
,telephone,,41.1434694,-8.6103439,,
,bench,,41.1439523,-8.6102064,,
,recycling,,41.1438352,-8.6102443,,
,recycling,,41.1438443,-8.6102386,,
,recycling,,41.1438551,-8.6102269,,
,waste_basket,,41.1440704,-8.6096258,,
,bench,,41.1443135,-8.6087765,,
,waste_basket,,41.1467844,-8.6069392,,
,waste_basket,,41.1464216,-8.6069787,,
,waste_basket,,41.146213,-8.6071591,,
Farmácia Santa Catarina,pharmacy,Rua de Santa Catarina,41.1474855,-8.60674,,Mo-Fr 09:00-19:00; Sa 10:00-19:00
Porto Douro,restaurant,Rua de Santa Catarina,41.1475895,-8.6066998,,
,waste_basket,,41.1483202,-8.606443,,
,waste_basket,,41.148275,-8.6063903,,
"Paula Frutuoso, Clínica Dentária",dentist,Rua de Santa Catarina,41.1486271,-8.6063833,,
Santa Catarina,dentist,,41.1499907,-8.6058022,,
A Rampinha,restaurant,,41.1501253,-8.6057536,,
Nut'Porto,fast_food,,41.150276,-8.6057003,,
La Andaluza,cafe,Rua de Santa Catarina,41.1504575,-8.6054606,,
Santos,cafe,Rua de Santa Catarina,41.1501407,-8.6055739,,
Casa das Waffles Artesanal,restaurant,,41.1500399,-8.6056041,,Mo-Sa 11:00-19:00
,waste_basket,,41.1499534,-8.605683,,
,telephone,,41.1489248,-8.6060108,,
,waste_basket,,41.1489033,-8.6060701,,
Gabinete Audiometria Auditiva Jorge Medina,clinic,Rua de Santa Catarina,41.1486426,-8.6059065,,
Laboratório Pótese Dentária António Fernando de Urrice Domingues,clinic,Rua de Santa Catarina,41.1486547,-8.6060084,,
,waste_basket,,41.1477334,-8.6065087,,
Clínica Oftamológica Doutor Queiroz Marinho,clinic,,41.1473426,-8.6065107,,
,waste_basket,,41.1470937,-8.6067393,,
,waste_basket,,41.1469089,-8.6068775,,
,waste_basket,,41.146239,-8.6070545,,
Café Casa da Música,cafe,,41.1590784,-8.6307703,,
Kapadokya,restaurant,,41.1449676,-8.6075014,,
Boca de Cena,restaurant,Travessa Cimo de Vila,41.1448297,-8.6078154,,
,bar,,41.1500766,-8.6130507,,
Solar d'Alegria,restaurant,Rua da Alegria,41.1573557,-8.6018247,,"Mo-Fr 09:00-16:00,18:00-23:00; Su off"
,drinking_water,,41.1479708,-8.6307941,,
Farmácia Moreno,pharmacy,,41.1428841,-8.6150002,,Mo-Su 09:00-20:00
GNR - Comando Territorial do Porto,police,Rua do Carmo,41.1476663,-8.6169921,,
Praia da Luz,restaurant,,41.1534058,-8.6791992,,
,social_facility,Rua de São Miguel,41.1433151,-8.6161767,,
Cinema Trindade,cinema,Rua do Almada,41.15059,-8.6119808,,Mo-Su 14:00-23:30
Jardim de Infância do Complexo Social Nossa Senhora da Paz da Liga dos Combatentes,kindergarten,Rua da Quinta Amarela,41.1627329,-8.6255349,,
Residência Sénior do Complexo Social Nossa Senhora da Paz da Liga dos Combatentes,social_facility,,41.16317,-8.6254665,,
Café Santos Snack Bar,cafe,,41.1500969,-8.6055836,,
BAO'S,restaurant,Rua de Cedofeita,41.1515974,-8.6177684,,"Su-Th 12:30-23:00; Fr,Sa 12:00-24:00"
Parque subterrâneo AP,parking,,41.1835654,-8.6001317,,
Ecoponto,recycling,,41.183797,-8.5992236,,
Correios São João Porto,post_office,,41.1836877,-8.5995103,,Mo-Fr 09:00-18:00
Ruial Francesinhas,restaurant,Rua Santo Ildefonso,41.1475829,-8.6005453,,
Adega do Conde,restaurant,,41.1405472,-8.6141363,,
,drinking_water,,41.14562,-8.60295,,
Canto Doce,restaurant,Rua Doutor Barbosa de Castro,41.1444983,-8.6175101,,
Casa Paraíso 2,restaurant,,41.1571438,-8.6101212,,
La Maison Rouge 48,restaurant,Avenida de Fernão de Magalhães,41.1515893,-8.5972591,,
Jeronymo,cafe,,41.1840908,-8.6030493,,
,atm,,41.173569,-8.6025094,,
Alfarroba,bar,,41.1735744,-8.6024546,,
Farmácia Campus S. João,pharmacy,,41.1806812,-8.6044239,,"Mo-Fr 08:00-22:00; Sa,Su 10:00-22:00"
,recycling,,41.1738935,-8.6038528,,
Sixt,car_rental,Avenida da Boavista,41.1592512,-8.6379256,,"PH,Mo-Fr 09:00-18:00"
Restaurante Portista,restaurant,,41.152442,-8.6057072,,Mo-We 07:00-16:00; Th-Sa 07:00-23:00
Clínica do Sono - Doutora Júlia Machado,clinic,"Rua Sá da Bandeira, 2° Direito 4000-432 Porto",41.1523764,-8.6057176,,"Mo-Fr 09:30-13:00,14:30-19:00"
Banco Santander,bank,,41.1532201,-8.6055462,,
,recycling,,41.153391,-8.6048097,,
Ruial Francesinhas,cafe,Rua Santo Ildefonso,41.1476035,-8.6005503,,
Confeitaria Botanica,cafe,,41.1541207,-8.6420529,,
Confeitaria Botanica,cafe,,41.1537921,-8.641919,,
Petisqueira Voltaria,restaurant,,41.1445018,-8.611976,,
Casa Bragança,restaurant,,41.1454854,-8.6134815,,
Sensum,cafe,,41.1480941,-8.6503956,,
Nhac! Nhac!,restaurant,,41.148141,-8.6507771,,
Restaurant Raiz,restaurant,,41.1456753,-8.6121609,,Mo-Su 19:00-23:55
Pizza Piaza,restaurant,,41.1671834,-8.6522163,,
PM Clinic,dentist,,41.1669707,-8.6529503,,"Mo-Fr 10:00-13:00,14:30-20:00; Sa 09:30-15:00"
Sushihana,restaurant,,41.1667342,-8.6515511,,"Tu-Su 12:30-15:00,20:00-23:00"
Tutti Buoni,restaurant,,41.1454813,-8.6117815,,
,atm,,41.1454124,-8.6119946,,
INOX,cafe,,41.1652747,-8.6426721,,
Caixa Geral de Depósitos,bank,,41.1605475,-8.6441418,,
,drinking_water,,41.1756879,-8.6077019,,
,taxi,,41.1611,-8.6041069,,
,taxi,,41.1612651,-8.6047798,,
Sabores de Basto,restaurant,Rua da Constituição,41.1622106,-8.6061694,,
Miss'Opo,restaurant,,41.1454153,-8.6127514,,
All in Porto,restaurant,,41.1453018,-8.6127324,,
,drinking_water,,41.1456974,-8.6274743,,
,atm,,41.1516345,-8.6551442,,
,bench,,41.1681255,-8.6839274,,
,bench,,41.1681114,-8.683974,,
Thali Aromas e Sabores da Índia,restaurant,Rua da Fábrica,41.1474226,-8.6127699,,"Mo-Sa 12:00-14:30; Mo-Th 19:00-22:30; Fr, Sa 19:00-23:30"
Spacca Napoli,restaurant,Rua da Fábrica,41.1475148,-8.6130859,,
Laboratório de prótese dentária,dentist,Rua da Fábrica,41.1474471,-8.612892,,
Scarlet,bar,Rua da fábrica,41.1476506,-8.6131852,,"Mo-Th, Su 12:00-01:00; Fr, Sa 12:00-02:00"
Café Boavista,cafe,,41.1597239,-8.6358321,,
Café Vanzeleres,cafe,,41.1604836,-8.6328584,,
PRT-00051 - Q8,charging_station,Estrada Interior da Circunvalação,41.1802046,-8.6347456,,24/7
Restaurante Vila Foz,restaurant,,41.1614205,-8.6844469,,
,atm,,41.1584182,-8.6312179,,
,bicycle_parking,,41.1569189,-8.659695,,
Pomar da Faria Guimarães,marketplace,,41.16003,-8.6077524,,
PAJU,restaurant,Rua de Faria Guimarães,41.1600658,-8.608005,,21:00-05:00
Espiga,bar,Rua de Clemente Meneres,41.1487306,-8.6192968,,
The Pizza,restaurant,,41.1595976,-8.6656172,,
,pharmacy,,41.1557124,-8.6637597,,
Lazy Breakfast Club,cafe,Rua das Oliveiras,41.1496498,-8.6147418,,Mo-Su 09:00-19:00
,bench,,41.1572028,-8.6568321,,
la bombarde,cafe,,41.1553131,-8.6793497,,
Igreja de Cristo-Rei,place_of_worship,,41.159815,-8.6658655,,
,library,,41.1593243,-8.6661686,,
,cafe,,41.1593608,-8.6654526,,
,waste_basket,,41.1592315,-8.6654768,,
,waste_basket,,41.1554773,-8.666154,,
Gokobe,restaurant,,41.1552858,-8.6480972,,
chef tapioca,restaurant,,41.1615873,-8.6577183,,
,restaurant,,41.1620154,-8.6523056,,
temako,restaurant,,41.1558482,-8.663941,,
Café STOP,cafe,,41.1725432,-8.6737285,,
Concha Douro,cafe,Avenida do Doutor Antunes Guimarães,41.16407,-8.6623052,,08:00-20:00
Farmácia Vilarinha,pharmacy,Avenida do Doutor Antunes Guimarães,41.1644953,-8.6624955,,Su-Sa 08:30-20:00
Café São João da foz,cafe,,41.1562052,-8.6640936,,
Apetites,restaurant,,41.1558801,-8.6638689,,
Restaurante Flor de Lis,restaurant,Av. de Montevideu 236,41.1611879,-8.684362,,
Nova Copa,cafe,,41.1591868,-8.6834202,,
EuroBic,bank,,41.1503557,-8.6077917,,Mo-Fr 08:30-15:00
a mascara,restaurant,,41.1550812,-8.6799428,,
padaria de baldaia,cafe,,41.1578246,-8.670116,,
,recycling,,41.1634016,-8.6761267,,
,recycling,,41.149331,-8.6648646,,
Churrasqueira Portuguesa S.A.,restaurant,,41.1754935,-8.6275444,,
O Docinho,cafe,,41.1752975,-8.6275645,,
Novo Molhe,restaurant,Praia do Molhe,41.1594332,-8.6845397,,
Restaurante do Molhe,restaurant,Esplanada de 28 de Maio,41.1587224,-8.684022,,
,waste_basket,,41.1505846,-8.6509691,,
petiscos.com,fast_food,,41.1499172,-8.6524325,,
,waste_basket,,41.1505859,-8.6512076,,
,bar,,41.1510449,-8.6499836,,
Café Pinto,cafe,,41.1575042,-8.6812217,,
Cervejaria Brasão Foz,restaurant,Rua de Gondarém,41.1572249,-8.6809052,,
Restaurante Terra,restaurant,,41.1567025,-8.6797626,,
Bocca,dentist,,41.1650071,-8.6698007,,"Mo-Fr 09:00-12:30,14:00-19:30"
,waste_basket,,41.1499519,-8.6656379,,
Peebz,restaurant,R. da Sra. da Luz,41.1526891,-8.6780055,,"Mo-Sa 12:00-15:00, Tu-Sa 19:00-22:00"
,drinking_water,,41.1532082,-8.5983494,,
,drinking_water,,41.1749651,-8.5933494,,
Alfarroba,restaurant,Rua Doutor Manuel Pereira da Silva,41.1735878,-8.6025159,,Mo-Fr 09:00-00:00; Sa 10:00-00:00; Su 17:00-23:00
Igreja Messiânica Mundial de Portugal,place_of_worship,,41.1470569,-8.5954167,,
,drinking_water,,41.154165,-8.5732317,,
Fonte da Igreja,drinking_water,,41.1555018,-8.5750231,,
Vidrão,recycling,,41.1784728,-8.6494275,,
Mask - Porto,nightclub,,41.1785051,-8.6493922,,
Istilo,restaurant,,41.1785591,-8.6491754,,
,recycling,,41.1510882,-8.6503026,,
French Fries Factory,restaurant,Rua do Bonjardim,41.1487867,-8.6093654,,Tu-Sa 12:00-23:00
Vegana by Tentúgal,cafe,Rua Formosa,41.1473062,-8.6024192,,"Mo, We-Fr 10:00-20:00; Sa 10:00-19:00; Su 11:30-19:00"
Vets & Pets,veterinary,Rua do Salgueiral,41.1736997,-8.5891177,,Su-Fr 10:00-20:00; Sa 10:00-18:00
Discoteca Number 1,nightclub,Rua do Salgueiral,41.1735914,-8.5897529,,Fr-Su 00:00-07:00
,atm,,41.1524808,-8.6529215,,
,parking,,41.152919,-8.652826,,
Casa Pinto,restaurant,,41.1577333,-8.5937698,,
Salguerista,cafe,Travessa da Fontinha,41.1549901,-8.6054247,,
Portogues,restaurant,,41.142426,-8.6138677,,
,recycling,,41.1654882,-8.6249613,,
Sabor Atlântico,restaurant,,41.1645676,-8.6250662,,
Q8,fuel,Rua da Constituição,41.1645904,-8.625655,,
LI JIN,restaurant,Rua de São João de Brito,41.1620901,-8.6513346,,"Mo-Su 12:00-15:00,19:00-23:00"
Churrasqueira Central de Francos,restaurant,Rua Central de Francos,41.1672131,-8.6345468,,Mo-Su 09:00-21:00
Clube Porto Rugby,bar,Travessa de Passos Manuel,41.1470789,-8.6080863,,
Gosto Fidalgo,cafe,Rua do Barão de Forrester,41.1587809,-8.6201736,,Mo-Sa 07:00-20:00
Real Hamburgueria Portuguesa,restaurant,Rua da Torrinha,41.1525593,-8.6200091,,Tu-Sa 12:00-23:00
VietView,restaurant,Rua de Cedofeita,41.1538189,-8.6184972,,"Tu-Th 12:00-15:00, 19:00-23:00; Fr-Sa 12:00-15:00, 19:00-00:00; Su 12:30-15:00, 19:00-23:00; Mo 19:00-22:30"
Santo Burga,restaurant,Rua Egas Moniz,41.1630608,-8.6224517,,
Ricciardi's Rock Pizza,restaurant,Rua do Bom Jardim,41.1594891,-8.6060061,,"Tu-Su 11:00-15:00, 19:00-01:00"
Capim Dourado,restaurant,Rua de Cedofeita,41.1516851,-8.6175746,,"We,Th 12:30-15:00,19:30-23:00; Fr 12:30-15:00,19:30-24:00; Sa 13:00-16:00,19:30-24:00; Su 13:00-16:00,19:30-23:00"
,shelter,,41.1714216,-8.6141195,,
Niku Sushi,restaurant,Rua do Bonjardim,41.1507567,-8.6087906,,Tu-Sa 19:00-23:00; Su 19:00-22:30
Flor do Damião,cafe,Rua de Damião de Góis,41.1624612,-8.6161725,,
Triunfante 2,restaurant,Avenida de Fernão de Magalhães,41.15077,-8.5976978,,
Caixa Geral de Depósitos,atm,,41.1693561,-8.6367363,,
USF Carvalhido,clinic,Rua do Castelo de Numão,41.168692,-8.6277285,,
,taxi,,41.1669214,-8.6270047,,
Padrão Doce,cafe,Largo do Padrão,41.1473603,-8.6017993,,
oValho - Vegan Snack Bar,fast_food,Rua do Barão de Forrester,41.1569219,-8.6194011,,Th-Sa 19:00-23:00
,recycling,,41.1718912,-8.6341898,,
,recycling,,41.1723606,-8.6354392,,
,recycling,,41.1714961,-8.635628,,
,recycling,,41.1723077,-8.633746,,
,recycling,,41.1740818,-8.6341112,,
Malo Clinic,dentist,,41.1592844,-8.638112,,
,post_office,,41.1574134,-8.5783351,,
Escola Superior de Educação Santa Maria,college,,41.1602221,-8.6089046,,
Siktak,restaurant,,41.1525948,-8.6176224,,
Ondo Korean Kitchen,restaurant,,41.1431712,-8.5981587,,
Ferro bar,bar,Rua da madeira,41.1457963,-8.6084133,,
Burger King,fast_food,,41.1831007,-8.5988868,,
The Lingerie Restaurant - Porto,restaurant,Rua de Gonçalo Cristóvão,41.1536694,-8.6088079,,We-Fr 20:30-01:00; Sa 19:00-02:00
Maynard's,bar,Avenida de Fernão de Magalhães,41.1513478,-8.597391,,
Heaven's Bell,pub,Avenida de Fernão de Magalhães,41.1510958,-8.5975207,,
Bufete Avenida,cafe,Avenida de Fernão de Magalhães,41.1509214,-8.597902,,
Mogadourense,restaurant,,41.1543215,-8.595661,,
Caixa Geral de Depósitos,bank,,41.1545651,-8.5952462,,Mo-Fr 08:30-15:00
,telephone,,41.1547012,-8.5952064,,
,atm,,41.1546034,-8.5952403,,
Biblioteca Luiz de Mattos,library,,41.1497127,-8.5982784,,
Café Saudade,cafe,,41.1486666,-8.5982429,,
Presa Doce,cafe,,41.1490182,-8.5985343,,
Adega do Praxista,pub,,41.1489007,-8.5990378,,Mo-Sa 05:45-18:00+
Cafetaria Bom Porto,cafe,,41.1487599,-8.5989689,,
Cafetaria Bem Bom 3,cafe,,41.1484459,-8.5988038,,Mo-Sa 07:00-24:00
Tavi - Padaria da Foz,cafe,Rua da Senhora da Luz,41.152091,-8.6772738,,"Mo-Fr 07:15-19:00; PH,Sa,Su 08:00-19:00"
Capa Negra I,restaurant,,41.1509471,-8.594269,,
Cafeteira Oh Bolhão,cafe,,41.1498666,-8.606036,,
Beher,restaurant,Rua Sá da Bandeira,41.1512893,-8.6066894,,Mo-Th 11:00-01:00
,atm,,41.1453699,-8.6104018,,
Corporal Facial Clinic,clinic,Rua Sá da Bandeira,41.1513859,-8.6066237,,Mo-Fr 10:00-20:00; Sa 10:00-13:00
,drinking_water,,41.1469797,-8.630948,,
Antiqvvm,restaurant,Rua de Entre Quintas,41.1474654,-8.6285272,,
Aquele Tasco - Petiscos,restaurant,Rua de Fernandes Tomás,41.1495397,-8.6042051,,
Cervejaria Brasão Coliseu,restaurant,Rua de Passos Manuel,41.1467333,-8.6049032,,
Pixote,bar,Rua do Campo Alegre,41.1524295,-8.6309169,,
IPTA,college,Rua de Fernandes Tomás,41.1492328,-8.6028212,,
Barraca de douro,bar,Rua do Ouro,41.1479988,-8.6489968,,Mo-Su 09:30-22:00
Norte Care,doctors,,41.1610602,-8.6114807,,
point collecte poubelles verre carton,recycling,,41.1429081,-8.6056671,,
"Escola Superior Artística do Porto, ESAP",university,Rua de O Comércio do Porto,41.1423803,-8.6160121,,
,restaurant,,41.14711,-8.6259577,,Mo-Su 09:00-21:00
PRT-00185/186,charging_station,Praça de Francisco Sá Carneiro,41.1618363,-8.5925344,,24/7
PRT-00030,charging_station,Campo 24 de Agosto,41.1501485,-8.5993351,,24/7
PRT-00225,charging_station,Rua da Constituição,41.1621463,-8.6061037,,24/7
PRT-00019,charging_station,Avenida Sidónio Pais,41.1640858,-8.6393939,,24/7
PRT-00101,charging_station,Rua Engenheiro Ferreira Dias,41.1785338,-8.649019,,24/7
PRT-00237,charging_station,Avenida de França,41.1617368,-8.6281735,,24/7
PRT-00043/44/45 - Parque SABA Praça de Lisboa,charging_station,,41.1459803,-8.6145466,,24/7
PRT-00046 - Parque SABA Ribeira,charging_station,,41.141077,-8.6151561,,24/7
PRT-00105,charging_station,,41.177687,-8.6485583,,24/7
PRT-00022 - Alameda Shopping,charging_station,,41.1642059,-8.5842249,,Mo-Su 09:00-21:00
Bessa Hotel Boavista Tesla Destination Charger,charging_station,,41.162328,-8.6450212,,
Sheraton Porto Hotel and Spa Tesla Destination Charger,charging_station,,41.1614718,-8.6402482,,
Hotel Crowne Plaza Porto Tesla Destination Charger,charging_station,,41.1602409,-8.6404596,,
BessaHotel Baixa Tesla Destination Charger,charging_station,,41.1498637,-8.6035328,,
Maison Albar Hotels Le Monumental Palace Tesla Destination Charger,charging_station,,41.1484976,-8.61151,,
Hotel Teatro Porto Tesla Destination Charger,charging_station,,41.1466395,-8.6092593,,
Parque da Constituição Tesla Destination Charger,charging_station,,41.1621417,-8.6060265,,
Centro Porsche Porto,charging_station,Rua Manuel Pinto de Azevedo,41.1735906,-8.6476108,,Mo-Fr 09:00-18:00
PRT-00077/78,charging_station,Praça de Francisco Sá Carneiro,41.1627748,-8.5909096,,24/7
PRT-00076,charging_station,Rua do Doutor José António Marques,41.162683,-8.5699292,,24/7
PRT-00036/37,charging_station,Rua 9 de Julho,41.1630538,-8.6235484,,24/7
PRT-00052,charging_station,Avenida do Parque,41.1656752,-8.6713903,,24/7
PRT-00227,charging_station,Rua de José Gomes Ferreira,41.1628707,-8.66736,,24/7
PRT-00089/90,charging_station,Rua do Jornal de Notícias,41.1700088,-8.6669424,,24/7
FEUP-00001,charging_station,Rua Roberto Frias,41.1779555,-8.5985563,,24/7
PRT-00079/84,charging_station,Avenida Conselho da Europa,41.1676716,-8.6268921,,24/7
PRT-00226,charging_station,Rua Henrique Medina,41.1734976,-8.6264891,,24/7
PRT-00068,charging_station,Rua de Leonardo Coimbra,41.1745273,-8.6100496,,24/7
FEUP-00002,charging_station,Rua Roberto Frias,41.1785405,-8.5949596,,24/7
PRT-00231 - Lidl,charging_station,Rua Interior,41.1522802,-8.6526909,,24/7
PRT-00232 - Lidl,charging_station,Rua de Agramonte,41.1577885,-8.6335507,,Mo-Su 08:30-21:30
Vale Doce,cafe,,41.1457608,-8.5992672,,
Confeitaria Alfa,cafe,Rua de Martim Moniz,41.1713352,-8.66616,,"PH,Mo-Su 07:00-20:00"
Cantinho d'Oiro,cafe,,41.176102,-8.6640583,,
Vila Nova Sénior,social_facility,,41.1747159,-8.664996,,
Farmácia Santos Salvador,pharmacy,,41.1722701,-8.6666778,,Mo-Su 09:00-20:00
Confeitaria Green Stone,cafe,,41.1718495,-8.661913,,
Grupo Recreativo e Desportivo de Aldoar,pub,,41.1722948,-8.6644898,,
Cafetaria Martim Moniz,cafe,,41.1727495,-8.6638697,,
Café Hazal,cafe,,41.1723071,-8.6629034,,
,telephone,,41.1732114,-8.6656868,,
,recycling,,41.1758284,-8.6638416,,
,recycling,,41.176257,-8.6655997,,
,recycling,,41.1756695,-8.666584,,
,recycling,,41.1752635,-8.6669085,,
,recycling,,41.1741451,-8.6666637,,
,recycling,,41.1718732,-8.6665369,,
,recycling,,41.173048,-8.665818,,
,recycling,,41.174212,-8.6650303,,
,recycling,,41.1713205,-8.6667506,,
Café Leão XIII,cafe,,41.1733567,-8.6653285,,
,recycling,,41.1657685,-8.6707101,,
,atm,,41.1709349,-8.6709797,,
Café Bom Porto,cafe,,41.1695022,-8.6589948,,"PH,Mo-Su 08:00-19:30"
Farmacia do Lidador,pharmacy,,41.1713115,-8.6589862,,
