name,type,address,latitude,longitude,freguesia,opening_hours
,bench,nan nan,41.1401613,-8.6143458,Porto,
,bench,nan nan,41.14017,-8.6142747,Porto,
,bench,nan nan,41.1401746,-8.6142155,Porto,
,bench,nan nan,41.1404525,-8.6123594,Porto,
,bench,nan nan,41.1404683,-8.6122372,Porto,
,bench,nan nan,41.1404785,-8.6121558,Porto,
,bench,nan nan,41.1404916,-8.6120669,Porto,
,bench,nan nan,41.1405009,-8.6119818,Porto,
,bench,nan nan,41.1405176,-8.6118707,Porto,
,atm,nan nan,41.1733943,-8.5871134,Porto,24/7
Churrasqueira Dom Brasas,restaurant,nan nan,41.1772545,-8.5881673,Porto,
,atm,nan nan,41.1750407,-8.5860351,Porto,24/7
Talho de Alcantara,,nan nan,41.1704418,-8.5855531,Porto,
,drinking_water,nan nan,41.1480618,-8.6435282,Porto,
Café Bola 13,cafe,15 Rua Escura,41.1434032,-8.6117346,Porto,
Taberna do Anjo,restaurant,nan nan,41.1433498,-8.6122805,Porto,
Quiosque da Ponte,,57 Avenida Vímara Peres,41.1427243,-8.6103232,Porto,
Arco das Verdades,bar,13 Escadas das Verdades,41.1415106,-8.6110786,Porto,"Tu-We,Su 09:00-20:00; Th 09:00-19:30; Fr-Sa 09:00-22:00"
Restaurante Chinês,restaurant,nan nan,41.142469,-8.6100568,Porto,
Adega Gandarela,bar,65 Rua da Bainharia,41.1431911,-8.6130595,Porto,
Castiço,restaurant,nan nan,41.1431576,-8.6127014,Porto,
Santana,cafe,nan nan,41.1425357,-8.6131976,Porto,
Português de Gema,restaurant,nan nan,41.1425802,-8.6133851,Porto,
In Travel,,354;352 Rua Mouzinho da Silveira,41.1448923,-8.6111248,Porto,
Casa Coração de Jesus - Artigos Religiosos,,302;3 04 Rua de Mouzinho da Silveira,41.1445605,-8.6115659,Porto,
Boutique,,288 Rua Mouzinho da Silveira,41.1444433,-8.6117197,Porto,
Kanpai Downtown,restaurant,298 Rua Mouzinho da Silveira,41.1445146,-8.6116163,Porto,
Chafariz Artesanato,,274 Rua Mouzinho da Silveira,41.1442379,-8.6119932,Porto,
Tourism Point,,270 Rua Mouzinho da Silveira,41.1440475,-8.6122379,Porto,
Marcobaltazar - Barber shop,,258 Rua Mouzinho da Silveira,41.1439754,-8.6123358,Porto,
Paula Costa,,254 Rua Mouzinho da Silveira,41.1439327,-8.6123877,Porto,
Casa das Associações,social_facility,nan nan,41.1438147,-8.6125417,Porto,
Galerias Vandoma,,nan nan,41.1432628,-8.6130888,Porto,
Portugalidades,,172;170 Rua Mouzinho da Silveira,41.1432291,-8.6133667,Porto,
Cantinho do Avillez,restaurant,166 Rua de Mouzinho da Silveira,41.1431775,-8.613441,Porto,
Fernol,,126 Rua Mouzinho da Silveira,41.1429161,-8.6137969,Porto,
Professional Brokers,,112 Rua Mouzinho da Silveira,41.1428197,-8.613917,Porto,
Casa Mousinho,,118;116 Rua Mouzinho da Silveira,41.1428593,-8.6138645,Porto,
Barrete Encarnado,restaurant,nan nan,41.1426851,-8.6138519,Porto,
Cabaz do Infante,,nan nan,41.1425879,-8.6139689,Porto,
UGT,trade_union,nan nan,41.1469224,-8.6137758,Porto,
Museu do Centro Hospitalar do Porto,,nan nan,41.1467916,-8.6181753,Porto,
Cooperativa Artística Árvore,,nan nan,41.1446728,-8.6184047,Porto,
Raras Socks Kids,,40 Rua de Santa Teresa,41.1478657,-8.6143202,Porto,
Trilogia,bar,nan nan,41.1416372,-8.6134642,Porto,
Ribermel,restaurant,nan nan,41.1418372,-8.6135661,Porto,
Clínica Dentária do Infante,clinic,nan nan,41.1419768,-8.6135022,Porto,
Escola Balleteatro,school,nan nan,41.1414093,-8.6140549,Porto,
Centro Social Paroquial de S. Nicolau,social_facility,nan nan,41.1423252,-8.6140723,Porto,
Essência do Vinho,,nan nan,41.1418779,-8.6141083,Porto,
Novo Banco,bank,nan nan,41.1412557,-8.6143886,Porto,
World Music Hostel,,nan nan,41.1413548,-8.6141675,Porto,
Real Feitorya,nightclub,nan nan,41.1414395,-8.6138763,Porto,
Moutinho,,nan nan,41.141386,-8.6133399,Porto,
Bandeiras Sousa & Martins,,nan nan,41.1411497,-8.6131066,Porto,
Talho São João,,nan nan,41.1410174,-8.613073,Porto,
Gran Cruz House,,19 Viela do Buraco,41.1406211,-8.6126964,Porto,
Alzira,restaurant,nan nan,41.1407125,-8.6124241,Porto,
Escondidinho do Barredo,restaurant,nan nan,41.1407265,-8.6122629,Porto,
Centro Social do Barredo,social_facility,nan nan,41.1408431,-8.6122268,Porto,
Portu's,restaurant,nan nan,41.1413062,-8.6128745,Porto,
Museu do Holocausto do Porto,,790 Rua do Campo Alegre,41.1531032,-8.6378557,Porto,
,bench,nan nan,41.1408464,-8.6102525,Porto,
Ponte Pêncil,bar,nan Largo Diocleciano Monteiro,41.1406014,-8.6098962,Porto,
,,nan nan,41.1418006,-8.6092301,Porto,off
Magic Tourism,,nan nan,41.1431463,-8.6101389,Porto,
Comando Metropolitano do Porto,police,nan Largo Primeiro de Dezembro,41.1427567,-8.6093164,Porto,
Carmelita Bistrô,restaurant,nan nan,41.1431424,-8.6099147,Porto,
Salão do Reino das Testemunhas de Jeová,place_of_worship,nan nan,41.142149,-8.6086856,Porto,
Hot Five Jazz & Blues Club,nightclub,nan nan,41.1423566,-8.6078912,Porto,
,parking,nan nan,41.1427766,-8.6060217,Porto,
Mercearia dos Guindais,,nan nan,41.1412436,-8.6084732,Porto,
Beira Douro,restaurant,nan nan,41.1411992,-8.60861,Porto,
À Bolina,bar,202 Avenida Gustavo Eiffel,41.141381,-8.6078322,Porto,
,parking,nan nan,41.1425667,-8.6080828,Porto,
,parking,nan nan,41.1425361,-8.6083581,Porto,
,waste_disposal,nan nan,41.1426535,-8.6065593,Porto,
,waste_disposal,nan nan,41.1427478,-8.6046097,Porto,
Casa do Sol,,nan nan,41.1427944,-8.6053917,Porto,
Hard Rock Cafe,restaurant,120 Rua do Almada,41.1472214,-8.612109,Porto,
,parking,nan nan,41.142334,-8.6054746,Porto,
,parking,nan nan,41.1425459,-8.6049067,Porto,
,parking,nan nan,41.1426919,-8.6044138,Porto,
,parking,nan nan,41.1427252,-8.6037332,Porto,
,waste_basket,nan nan,41.1426216,-8.6028134,Porto,
,bench,nan nan,41.1426943,-8.602639,Porto,
,bench,nan nan,41.1427418,-8.6021924,Porto,
,bench,nan nan,41.142656,-8.6029917,Porto,
,bench,nan nan,41.1427287,-8.6023279,Porto,
,bench,nan nan,41.1427145,-8.6024673,Porto,
,bench,nan nan,41.1426751,-8.6028147,Porto,
Miradouro das Fontaínhas,,nan nan,41.1425561,-8.6009096,Porto,
Adega Rio Douro - Casa Piedade,restaurant,nan Rua do Ouro,41.1481237,-8.6493503,Porto,
Fonte de Sobreiras,fountain,nan nan,41.1481745,-8.6640674,Porto,
Padaria Molete,cafe,207 Rua do Heroísmo,41.1463837,-8.5928427,Porto,
,,nan nan,41.1779213,-8.6238535,Porto,
Óptica Pupila,,197 Rua 31 de Janeiro,41.1462139,-8.6078191,Porto,"Mo-Fr 09:30-13:00, 14:30-19:00; Sa 09:30-13:00, 14:30-18:00"
Papeleria Castro,,nan nan,41.1590714,-8.580286,Porto,
Oporto Confeitaria,,2112 Rua da Alegria,41.1650123,-8.5986656,Porto,
Observatório das Aves,,nan nan,41.1479889,-8.6536905,Porto,
As Sete Partidas do Mundo,,nan Largo de António Cállem,41.1488238,-8.6537772,Porto,
Homenagem a Ferreira de Castro,,nan nan,41.1477233,-8.6745036,Porto,
,drinking_water,nan nan,41.1478626,-8.6744769,Porto,
Homem do Leme,,nan Avenida de Montevideu,41.1607302,-8.6849942,Porto,
O Salva-vidas,,nan Avenida do Brasil,41.1583275,-8.68324,Porto,
Puorto,restaurant,70 Rua de Belomonte,41.1426735,-8.6162038,Porto,
Museu dos Presuntos,restaurant,nan nan,41.1499646,-8.6732605,Porto,
Centro Português de Fotografia,,nan Largo Amor de Perdição,41.1447171,-8.615892,Porto,Tu-Fr 10:00-18:00; Sa-Su 15:00-19:00
Rua de Miguel Bombarda,,nan nan,41.150158,-8.6171014,Porto,
Flow,restaurant,63 Rua da Conceição,41.1498728,-8.6145574,Porto,
Ludimusic - Instrumentos Musicais,,25 Avenida da Boavista,41.1569498,-8.6240802,Porto,"Mo-Fr 10:00-13:00,14:30-20:00; Sa 10:00-13:00,14:30-19:00; Su,PH off"
,post_box,nan nan,41.166501,-8.6594467,Ramalde,
Padaria  Jamor,,nan nan,41.1729963,-8.655288,Ramalde,
Restaurante Proa de Pereiró,restaurant,nan nan,41.1731297,-8.6551744,Ramalde,
Adão Oculista,,nan nan,41.1731172,-8.6548339,Ramalde,
Café Pedra Bonita,cafe,nan nan,41.1701028,-8.6569072,Ramalde,
Café Porto Alegre,cafe,nan nan,41.1701719,-8.6568412,Ramalde,
Lanchonette Napolitana,cafe,nan nan,41.1732596,-8.6547288,Ramalde,
,atm,nan nan,41.1702429,-8.6567971,Ramalde,
Novo Banco,bank,nan nan,41.1748186,-8.6537307,Ramalde,"Mo-Fr 08:30-12:00,13:00-15:00"
Antas Ville,,736 Rua da Vigorosa,41.166388,-8.5902203,Porto,
,recycling,nan nan,41.1541337,-8.647492,Porto,
,recycling,nan nan,41.1530246,-8.6742468,Porto,
,recycling,nan nan,41.1427787,-8.6144093,Porto,
Being Porto,,13 Rua de Belomonte,41.1426279,-8.6157375,Porto,
17° Bar,bar,223 Rua do Bolhão,41.1521938,-8.6072214,Porto,Mo-Su 12:00-02:00
Café Santiago,restaurant,226 Rua de Passos Manuel,41.1464475,-8.6047763,Porto,Mo-Sa 11:00-23:00
Essência - Restaurante Vegetariano,restaurant,1196 Rua Pedro Hispano,41.1655252,-8.6293883,Porto,"Mo-Sa 12:30-15:00, 20:00-22:30"
Leitaria da Quinta do Paço,cafe,74 - 90 Praça do Bom Sucesso,41.1554672,-8.6290247,Porto,"Mo-Th, Su 10:00-23:00; Fr-Sa 10:00-0:00"
,parking,nan nan,41.1434737,-8.6020242,Porto,
,parking,nan nan,41.143716,-8.6022013,Porto,
Talho Ponte do Infante,,nan nan,41.1435605,-8.6021315,Porto,
,parking,nan nan,41.143752,-8.6011658,Porto,
Bufete Baia,restaurant,nan nan,41.1438311,-8.6022764,Porto,
Antigo Recolhimento da Esperança,,nan nan,41.1454773,-8.6021331,Porto,
,recycling,nan nan,41.1453833,-8.6031133,Porto,
,recycling,nan nan,41.1442198,-8.6025125,Porto,
,parking,nan nan,41.1442449,-8.6014557,Porto,
,waste_basket,nan nan,41.1441957,-8.6011353,Porto,
,parking,nan nan,41.144278,-8.6012288,Porto,
Auto Recto,,nan nan,41.144762,-8.6007021,Porto,
Drogaria São Vítor,,nan nan,41.1448822,-8.6008429,Porto,
,bench,nan nan,41.1459168,-8.6030952,Porto,
,bench,nan nan,41.1458825,-8.6032133,Porto,
,bench,nan nan,41.1457946,-8.6031717,Porto,
,bench,nan nan,41.1458083,-8.6025272,Porto,
,bench,nan nan,41.1458002,-8.6026614,Porto,
,bench,nan nan,41.1458462,-8.6029739,Porto,
,drinking_water,nan nan,41.1458575,-8.6027213,Porto,
Conservatório de Música do Porto,school,nan Praça de Pedro Nunes,41.155413,-8.6235657,Porto,
Fine Buze,restaurant,26 nan,41.1560582,-8.6212242,Porto,
Fruti Mar,,44 Rua de Oliveira Monteiro,41.1569274,-8.6206722,Porto,
,waste_disposal,nan nan,41.1429941,-8.6023684,Porto,
Sotocal,cafe,nan nan,41.1428129,-8.602538,Porto,
La Fontaine,cafe,nan nan,41.1427502,-8.6031912,Porto,
Serralharia Orlando Ferreira,,nan nan,41.1427825,-8.6028533,Porto,
Retiro do Fado,bar,nan nan,41.1432007,-8.6031014,Porto,
Castro Electrónica,,nan nan,41.1433007,-8.6030476,Porto,
,recycling,nan nan,41.142952,-8.6051092,Porto,
,recycling,nan nan,41.1435451,-8.6037168,Porto,
Adega Ribatejo,restaurant,nan nan,41.1437147,-8.6044584,Porto,
Porto Said,cafe,nan nan,41.1435805,-8.6039488,Porto,
Gaiatem,,nan nan,41.1438734,-8.6048567,Porto,
Make me a Star,,nan nan,41.1436764,-8.60496,Porto,
A Minhota,restaurant,nan nan,41.1438066,-8.6045872,Porto,
,recycling,nan nan,41.1434045,-8.6032417,Porto,
Novo Banco,bank,nan nan,41.1482609,-8.5988528,Porto,
Banco CTT,bank,nan nan,41.1486439,-8.5977597,Porto,
Suribachi (bio shop & restaurant),,nan nan,41.1488556,-8.5974681,Porto,
Mercearia Duque de Loulé,,nan nan,41.1445385,-8.604602,Porto,
,parking,nan nan,41.1448374,-8.6042949,Porto,
Carla Cabeleireiro,,nan nan,41.1449385,-8.6043739,Porto,
Árvore do Mundo,restaurant,228 Rua Duque de Loulé,41.1450516,-8.6041928,Porto,
Donna Viagem,,nan nan,41.1449071,-8.6041231,Porto,
Morfes,restaurant,nan nan,41.1451849,-8.6042372,Porto,
Tasca Barriga Negra,restaurant,nan nan,41.1451636,-8.6040656,Porto,
Perfumes & Companhia,,307; 309; 311 Rua de Santa Catarina,41.1489218,-8.6062274,Porto,
,recycling,nan nan,41.145235,-8.6042986,Porto,
Space It,,nan nan,41.1443659,-8.6028209,Porto,
Carpintaria das Fontaínhas,,nan nan,41.1441375,-8.6027043,Porto,
Bufete Suíça,restaurant,nan nan,41.1435761,-8.6024079,Porto,
Stilcoup,,nan nan,41.1434922,-8.6029362,Porto,
Manuel M. Guerreiro,,nan nan,41.1432762,-8.6023382,Porto,
Jorge Amortecedores,,nan nan,41.1439569,-8.6041608,Porto,
,recycling,nan nan,41.1439063,-8.6043217,Porto,
,recycling,nan nan,41.1460172,-8.6032263,Porto,
,,nan Jardim de Marques de Oliveira,41.1459483,-8.6030542,Porto,
,,nan nan,41.1435179,-8.6076793,Porto,
Padeirinha Doce,,nan nan,41.1436361,-8.6076347,Porto,
Bazar,,nan nan,41.1437235,-8.6076332,Porto,
Barbearia do Sol,,nan nan,41.1433907,-8.6073457,Porto,
Shiko,restaurant,238 Rua do Sol,41.1434219,-8.6077491,Porto,"Th, Fr 12:30-15:00, 19:30-22:30; Sa 13:00-16:00, 19:30-23:00"
A Loja dos Pastéis de Chaves,cafe,476 Rua da Firmeza,41.1510704,-8.6057977,Porto,Mo-Su 7:00-20:00
Alberto Pereira Lda.,,nan nan,41.1433009,-8.6054189,Porto,
Escola de Condução Portuense,school,nan nan,41.1440382,-8.6053197,Porto,
Biscuit,restaurant,nan nan,41.1442108,-8.6058107,Porto,
Labmed,clinic,nan nan,41.1443169,-8.6061324,Porto,
Batalha,cafe,nan nan,41.1442937,-8.6072832,Porto,
Sagres,cafe,nan nan,41.1442281,-8.6073234,Porto,
Paulista,,nan nan,41.1443583,-8.6072415,Porto,
BUuh!,cafe,164 Praça da República,41.1545652,-8.6118216,Porto,"Mo-Sa 10:00-20:00; Su,PH off"
Bar Miradouro Ignez,bar,1a Rua de Sobre-o-Douro,41.1453247,-8.6255615,Porto,Su 10:00-21:00; Mo-Th 10:00-12:00; Fr-Sa 10:00-02:00
,waste_basket,nan nan,41.1447432,-8.6082482,Porto,
Manuel Sapateiro,,nan nan,41.1444754,-8.6086255,Porto,
Lunatic Burger,fast_food,nan nan,41.182533,-8.5971809,Porto,"Su-Th 20:00-04:00, Fr,Sa 20:00-04:30"
Nut'SãoJoão,,nan nan,41.1837566,-8.599979,Porto,
Tappas Caffé Porto,restaurant,nan nan,41.1837848,-8.6000885,Porto,
Tasquinha do caco,restaurant,nan nan,41.1834869,-8.599459,Porto,
Cafetaria da Bolsa,cafe,nan nan,41.1428662,-8.6154605,Porto,
,bicycle_parking,nan nan,41.1428664,-8.6148323,Porto,
Puro 4050,restaurant,84 Largo de São Domingos,41.143087,-8.6146285,Porto,
,atm,nan nan,41.1431654,-8.6145856,Porto,
Cozinha Doce,,nan Escadas do barredo,41.1407525,-8.6122832,Porto,
Mercearia das Flores,restaurant,110 Rua das Flores,41.1440397,-8.6133825,Porto,
,vending_machine,nan nan,41.1409719,-8.6174545,Porto,
Monteen,restaurant,147 Largo Doutor Tito Fontes,41.1531244,-8.6083542,Porto,Mo-Tu off; We-Su 19:00-22:00
Wine Quay Bar,bar,111;112 Cais da Estiva,41.1403508,-8.6141885,Porto,Mo-Sa 16:00-23:00
Bacchus Vinci,restaurant,14-16 Rua da Lada,41.1408311,-8.6110003,Porto,We-Mo 10:30-00:00
Piccolo Camafeu,restaurant,83 Praça de Carlos Alberto,41.1485315,-8.6154504,Porto,Mo-Su 06:30-22:30
Restaurante Cidraria Celta Endovélico,restaurant,680 Rua do Bonjardim,41.1529548,-8.6079941,Porto,Tu-Th 19:00-23:00; Fr-Sa 19:00-01:00
Taberna dos Mercadores,restaurant,36 Rua dos Mercadores,41.1413553,-8.6129667,Porto,Tu-Su 12:30-23:00
Tapas na Boca,restaurant,117 Rua Cândido dos Reis,41.1473473,-8.6139512,Porto,We-Mo 07:30-23:00
Skate Park de Ramalde,,nan nan,41.1747289,-8.6432748,Ramalde,
Farmácia Almeida,pharmacy,37 Rua do Castelo de Numão,41.1687441,-8.6277986,Ramalde,
Mesa 325,cafe,325 Avenida de Camilo,41.1482063,-8.5973505,Porto,Mo-Fr 08:30-18:00; Sa 09:00-14:00
Flores dos Lóios by Shiadu,,245 Rua das Flores,41.1448884,-8.6118711,Porto,
Nortenha Pneus,,nan nan,41.1774674,-8.6523043,Ramalde,
Robbialac,,nan nan,41.177145,-8.651913,Ramalde,
Auto Sueco - Volvo,,nan nan,41.1750741,-8.6499535,Ramalde,
Auto Sueco - Mazda,,nan nan,41.1746566,-8.6494236,Ramalde,
Auto Sueco - Honda,,nan nan,41.1744039,-8.6490908,Ramalde,
Trabalho de Mestre,,nan nan,41.1753524,-8.6497255,Ramalde,
Carglass,,nan nan,41.1751506,-8.6494266,Ramalde,
BMW,,nan nan,41.1739725,-8.6479477,Ramalde,
Moysés Cardoso & Companhia,,nan nan,41.1737406,-8.6482867,Ramalde,
Ambar,,nan nan,41.1730959,-8.6474578,Ramalde,
Top Car,,nan nan,41.1726181,-8.6469063,Ramalde,
Pneuvita,,nan nan,41.1727457,-8.6470666,Ramalde,
Centro Liberty Auto,,nan nan,41.1724836,-8.6467585,Ramalde,
Footspace Indoor Soccer,,nan nan,41.1723027,-8.6465027,Ramalde,
AniCura CHV Porto Hospital Veterinário,veterinary,118 Rua de Manuel Pinto de Azevedo,41.1715811,-8.6450564,Ramalde,24/7
Kia,,nan nan,41.1695147,-8.646181,Ramalde,
Land Rover,,nan nan,41.1698477,-8.6466057,Ramalde,
C.A.M. Mitsubishi,,nan nan,41.1699942,-8.6467791,Ramalde,
C.A.M. Citröen,,nan nan,41.1700821,-8.6469242,Ramalde,
C.A.M. Ford,,nan nan,41.1702287,-8.6470658,Ramalde,
C.A.M. Fiat,,nan nan,41.1703938,-8.6472888,Ramalde,
Jaguar,,nan nan,41.1719417,-8.6492778,Ramalde,
Lotus,,nan nan,41.1720856,-8.6494548,Ramalde,
Cibercar,,nan nan,41.1723333,-8.6497556,Ramalde,
Gamobar Peças,,nan nan,41.1725518,-8.6500387,Ramalde,
Europeças,,nan nan,41.1727462,-8.6502581,Ramalde,
Ducati Norte,,739 Rua de Delfim Ferreira,41.1736586,-8.6518135,Ramalde,"Mo-Fr 09:00-13:00,14:30-18:30; Sa 09:30-12:30"
Museu da Farmácia,,728 Rua Engenheiro Ferreira Dias,41.1751341,-8.645448,Ramalde,Mo-Fr 10:00-18:00; Sa 14:00-18:00; Dec 24 off; Dec 31 off
Lima 5,restaurant,nan nan,41.1615986,-8.6005267,Porto,
,parking_entrance,nan nan,41.1627834,-8.5950704,Porto,
,parking_entrance,nan nan,41.1606435,-8.5823305,Porto,
Cruzeiro das 6 pontes,,40 Rua Canastreiros,41.1403075,-8.6130334,Porto,Mo-Su 10:00-18:00
A Cozinha do Martinho,restaurant,2598-2606 Rua de Costa Cabral,41.1784389,-8.5842239,Porto,"Mo-Sa 12:00-15:00, 19:00-22:00"
Marques Soares,,132 Rua das Carmelitas,41.1467616,-8.6147235,Porto,
,fountain,nan nan,41.1503274,-8.6232803,Porto,
,,648 Rua Miguel Bombarda,41.1492063,-8.62456,Porto,
Salão do Reino das Testemunhas de Jeová,place_of_worship,538 Rua Miguel Bombarda,41.1494094,-8.6230964,Porto,
,waste_basket,nan nan,41.1467382,-8.6150123,Porto,
Bella Torre,,152 Rua das Carmelitas,41.1468666,-8.6149444,Porto,
Era uma vez no Porto,,162 Rua das Carmelitas,41.1469446,-8.6150732,Porto,"Mo-We,Sa 17:00-02:00; Th-Fr 17:00-04:00; Su 21:30-02:00"
Pedras & Pêssegos,,34 Praça Coronel Pacheco,41.151507,-8.6145526,Porto,
Café São Carlos,cafe,30 Travessa de São Carlos,41.1515768,-8.6140837,Porto,
O Sótão da Tia Becas,,22 Travessa de São Carlos,41.1515454,-8.6142863,Porto,Mo-Fr 14:30-19:00
República Prime,,52 Praça da República,41.1536449,-8.6135205,Porto,
Marpel - Artigos de Descanso,,nan Rua Álvares Cabral,41.1541322,-8.6135121,Porto,
,bench,nan nan,41.1475714,-8.655574,Porto,
,bench,nan nan,41.1476654,-8.6554117,Porto,
,bench,nan nan,41.1477219,-8.6552629,Porto,
,bench,nan nan,41.1477744,-8.6550443,Porto,
,bench,nan nan,41.1477987,-8.6548605,Porto,
,fountain,nan nan,41.1599785,-8.6158965,Porto,
,parking_entrance,nan nan,41.1542468,-8.6698901,Porto,
,parking_entrance,nan nan,41.1545589,-8.6706271,Porto,
,recycling,nan nan,41.1495967,-8.6210656,Porto,
,,425 Rua de Miguel Bombarda,41.1494384,-8.6220007,Porto,
Lovers Suites: Bombarda 451,,449 Rua de Miguel Bombarda,41.1494302,-8.6222245,Porto,
Símbolo,,451 Rua de Miguel Bombarda,41.1494251,-8.6222627,Porto,
,bench,nan nan,41.1472578,-8.6564488,Porto,
,bench,nan nan,41.1473413,-8.6561663,Porto,
,bench,nan nan,41.1474064,-8.655962,Porto,
,bench,nan nan,41.1479788,-8.6536829,Porto,
,bench,nan nan,41.1549531,-8.6766283,Porto,
,bench,nan nan,41.154916,-8.676542,Porto,
,bench,nan nan,41.1548012,-8.6764357,Porto,
,bench,nan nan,41.154742,-8.6764234,Porto,
,bench,nan nan,41.1546713,-8.6764172,Porto,
,bench,nan nan,41.1549763,-8.6767007,Porto,
,bench,nan nan,41.1517672,-8.6759532,Porto,
,bench,nan nan,41.1516749,-8.6760723,Porto,
,bench,nan nan,41.1515835,-8.6759509,Porto,
,bench,nan nan,41.1516714,-8.6758295,Porto,
Banco Popular,bank,nan nan,41.1499046,-8.6760501,Porto,
,drinking_water,nan nan,41.149826,-8.6679709,Porto,
Vieguini Scooters & Bikes,,7 Rua Nova da Alfândega,41.1407762,-8.6167084,Porto,Mo-Su 09:00-19:30
,parking_entrance,nan nan,41.1677077,-8.6542895,Ramalde,
,parking_entrance,nan nan,41.1674979,-8.6516967,Ramalde,
,parking_entrance,nan nan,41.1674222,-8.6521254,Ramalde,
,parking_entrance,nan nan,41.1671485,-8.652559,Ramalde,
,parking_entrance,nan nan,41.166979,-8.6512545,Ramalde,
,parking_entrance,nan nan,41.1660323,-8.6461953,Ramalde,
,parking_entrance,nan nan,41.1658834,-8.6453141,Ramalde,
Lua-de-Mel,,nan nan,41.1665253,-8.6553317,Ramalde,
Júlio Dinis - Saída,parking_entrance,nan nan,41.1551623,-8.6265284,Porto,
Casa Navarro,,747 Rua Fernando Tomás,41.1500058,-8.6073665,Porto,Mo-Sa 10:00-19:00
,vending_machine,nan nan,41.1421325,-8.6138998,Porto,
Viva,,nan nan,41.1466642,-8.6070446,Porto,
Casa Othello,,54; 60 Rua de Santa Catarina,41.1466653,-8.6068286,Porto,
Feels Like Home,,53 Rua de Santa Catarina,41.1466983,-8.6071069,Porto,
Rapaz de Bronze,fountain,nan nan,41.1535014,-8.6422305,Porto,
Núcleo das Palmeiras,,nan nan,41.1527309,-8.6427895,Porto,
Clareira dos Plátanos,,nan nan,41.1529206,-8.6427585,Porto,
Bosque das Coníferas,,nan nan,41.1525513,-8.6429463,Porto,
Núcleo Temperado,,nan nan,41.1521937,-8.6420097,Porto,
Grandes Sobreiros,,nan nan,41.1519176,-8.6424205,Porto,
Pequeno Pinhal,,nan nan,41.1518527,-8.6421334,Porto,
Núcleo Tropical,,nan nan,41.1526894,-8.6434522,Porto,
Núcleo Rural,,nan nan,41.1702815,-8.6721024,Porto,
E-Learning Café Botânico,cafe,1277 Rua do Campo Alegre,41.1540613,-8.6432252,Porto,
Telepizza,fast_food,nan Rua de O Primeiro de Janeiro,41.1616523,-8.6433151,Ramalde,Mo-Su 12:00-02:00
Sandwich Chaleira,cafe,262 Rua de Eugénio de Castro,41.1633149,-8.6479761,Ramalde,"Mo-Fr 7:30-19:00, Sa-Su 08:00-19:00"
Restaurante Alto Astral,restaurant,1430 Avenida da Boavista,41.1602437,-8.6403418,Porto,"Mo-Fr 12:00-15:00, 19:00-23:00; Sa 19:00-0:00; Su 19:00-23:00"
Restaurante Mendi,restaurant,1430 Avenida da Boavista,41.1604638,-8.6402828,Porto,
Fonte dos Leões,fountain,nan nan,41.1581338,-8.5871322,Porto,
Sem título,,nan nan,41.1531972,-8.5987954,Porto,
,bench,nan nan,41.158295,-8.5984066,Porto,
,bench,nan nan,41.1582491,-8.5983619,Porto,
Estação de Recolha,parking,nan nan,41.1503745,-8.5908513,Porto,
,parking_entrance,nan nan,41.1535749,-8.5971681,Porto,
,parking_entrance,nan nan,41.1501338,-8.5993831,Porto,
,parking_entrance,nan nan,41.1511138,-8.5990803,Porto,
Café Ramalho Ortigão,cafe,nan nan,41.1521135,-8.5906668,Porto,
Auto Ortigão,,nan nan,41.1514071,-8.590066,Porto,
EuroBic,bank,nan nan,41.1461933,-8.6138526,Porto,
Madureira,,20 Rua das Carmelitas,41.1461253,-8.6137246,Porto,
Café Sical,cafe,nan nan,41.1479098,-8.6125908,Porto,
Go To,fast_food,nan nan,41.1484789,-8.5854547,Porto,Mo-Su 05:30-22:00
Sardinha Alfândega,restaurant,nan nan,41.1449921,-8.623772,Porto,
Dama Pé de Cabra,restaurant,5 Passeio de São Lázaro,41.1457308,-8.6033409,Porto,"Tu-Th 09:30-15:30; Fr-Sa 09:30-15:30, 19:00-23:00"
The Coffee Room,cafe,nan nan,41.1456538,-8.6124966,Porto,
,fountain,nan nan,41.158028,-8.6257588,Porto,
Alicantina,restaurant,nan nan,41.1531675,-8.6381706,Porto,
Mariana,cafe,nan nan,41.1428434,-8.6202435,Porto,
,drinking_water,nan nan,41.1441647,-8.6147123,Porto,
Gabinete S. Domingos,bar,nan nan,41.1431795,-8.6148868,Porto,
Padaria Ribeiro,,nan nan,41.1475189,-8.6149832,Porto,
,motorcycle_parking,nan nan,41.1562537,-8.6295226,Porto,
Marmorista,restaurant,nan nan,41.156945,-8.631203,Porto,
Catraio,bar,256 Rua de Cedofeita,41.1510493,-8.6171551,Porto,
Sport Hostel Lissabon,,313 Rua de Santa Catarina,41.1489725,-8.6062003,Porto,
daTerra,restaurant,249 Rua de Mouzinho da Silveira,41.1443122,-8.6122856,Porto,12:00-23:00
Keddy by Europcar,car_rental,1478 Rua de António Bessa Leite,41.158705,-8.6442241,Porto,24/7
Euskalduna Studio,restaurant,404 Rua Santo Ildefonso,41.1473691,-8.6010676,Porto,
Estrela do Lima,restaurant,961 Rua da Alegria,41.1603696,-8.6008023,Porto,
,marketplace,nan nan,41.1467055,-8.6146569,Porto,Sa 06:00-13:00
Passeio dos Clérigos,,nan nan,41.1465877,-8.6149938,Porto,
Porto.,,nan nan,41.145264,-8.6157208,Porto,
